date,stock_id,stock_name,open,high,low,close,volume,day_trading_volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-06-15,2897,王道銀行,10.5,10.55,10.45,10.5,5817,0,653,0,55,0.0,0.0,0.0,多
2026-06-15,2901,欣欣,23.85,24.1,23.4,23.7,21,0,-2,0,3,0.0,0.0,0.0,多
2026-06-15,2903,遠百,23.95,24.25,23.8,24.2,5435,0,887,1226,144,0.0,0.0,0.0,多
2026-06-15,2904,匯僑,14.15,14.2,14.05,14.05,65,0,2,0,0,0.0,0.0,0.0,多
2026-06-15,2905,三商,15.15,15.4,15.0,15.4,1872,0,322,0,13,0.0,0.0,0.0,多
2026-06-15,2906,高林,12.9,13.25,12.9,13.0,198,0,-16,0,7,0.0,0.0,0.0,多
2026-06-15,2908,特力,21.25,21.5,21.25,21.5,283,0,95,0,19,0.0,0.0,0.0,空
2026-06-15,2910,統領,22.8,22.8,21.55,22.25,25,0,16,0,0,0.0,0.0,0.0,多
2026-06-15,2911,麗嬰房,8.77,8.77,8.07,8.12,668,0,-61,0,9,0.0,0.0,0.0,空
2026-06-15,2912,統一超,232.0,232.0,228.0,228.0,3577,0,-1410,769,26,0.0,0.0,0.0,多
2026-06-15,2913,農林,11.3,11.35,11.15,11.2,1721,0,273,0,5,0.0,0.0,0.0,多
2026-06-15,2915,潤泰全,51.4,53.6,51.2,53.4,5877,0,1662,-4,15,0.0,0.0,0.0,多
2026-06-15,2916,滿心,42.2,42.3,41.9,41.95,95,0,-21,0,0,0.0,0.0,0.0,空
2026-06-15,2923,鼎固-KY,24.7,25.7,24.15,25.65,364,0,101,0,16,0.0,0.0,0.0,空
2026-06-15,2924,宏太-KY,16.75,17.35,16.75,17.35,4,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,2926,誠品生活,38.2,38.2,35.5,36.0,28,0,-2,0,0,0.0,0.0,0.0,多
2026-06-15,2929,淘帝-KY,5.83,5.98,5.81,5.81,211,0,-2,0,7,0.0,0.0,0.0,空
2026-06-15,2937,集雅社,48.25,48.65,47.55,48.35,14,0,5,0,-4,0.0,0.0,0.0,多
2026-06-15,2938,床的世界,22.8,22.95,22.6,22.7,10,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,2939,永邑-KY,21.5,21.5,21.1,21.5,11,0,4,0,0,0.0,0.0,0.0,多
2026-06-15,2940,歐都納,24.85,24.8,24.8,24.8,1,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,2941,米斯特,33.05,33.05,31.25,33.0,25,0,-1,0,0,0.0,0.0,0.0,多
2026-06-15,2942,京站,37.55,38.2,37.55,38.0,7,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,2945,三商家購,42.3,43.45,41.6,42.95,74,0,8,0,1,0.0,0.0,0.0,多
2026-06-15,2947,振宇五金,76.9,77.0,76.9,77.0,6,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,2948,寶陞,39.9,39.9,37.2,37.2,2,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,2949,欣新網,65.0,65.0,64.9,64.9,4,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,3002,歐格,19.2,20.35,19.15,19.7,656,0,-40,0,0,0.0,0.0,0.0,多
2026-06-15,3003,健和興,64.2,65.5,63.0,63.5,2511,0,945,0,15,0.0,0.0,0.0,空
2026-06-15,3004,豐達科,133.5,142.5,133.5,138.0,1462,0,490,0,22,0.0,0.0,0.0,多
2026-06-15,3005,神基,107.0,107.0,104.0,104.0,5276,0,-3602,-10,20,0.0,0.0,0.0,空
2026-06-15,3006,晶豪科,223.0,227.5,219.0,222.5,8721,0,-522,0,32,0.0,0.0,0.0,空
2026-06-15,3008,大立光,4080.0,4420.0,4035.0,4420.0,3675,0,408,79,64,0.0,0.0,0.0,多
2026-06-15,3010,華立,134.0,135.0,131.5,132.0,1420,0,-399,-152,0,0.0,0.0,0.0,空
2026-06-15,3011,今皓,14.8,15.15,14.75,14.8,1380,0,249,0,0,0.0,0.0,0.0,多
2026-06-15,3013,晟銘電,110.0,114.5,107.5,112.0,3507,0,-254,0,34,0.0,0.0,0.0,空
2026-06-15,3014,聯陽,165.0,168.0,148.0,150.5,9289,0,-314,11,-16,0.0,0.0,0.0,空
2026-06-15,3015,全漢,60.8,61.3,60.2,60.6,2009,0,178,40,-2,0.0,0.0,0.0,多
2026-06-15,3016,嘉晶,122.0,125.0,118.5,125.0,10244,0,-169,0,65,0.0,0.0,0.0,空
2026-06-15,3017,奇鋐,2475.0,2475.0,2410.0,2410.0,2107,0,-2,-147,23,0.0,0.0,0.0,空
2026-06-15,3018,隆銘綠能,11.2,11.75,11.2,11.55,17,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,3019,亞光,148.5,160.0,148.0,158.0,16743,0,6532,0,1074,0.0,0.0,0.0,空
2026-06-15,3021,鴻名,31.9,31.9,30.25,31.25,431,0,-26,0,1,0.0,0.0,0.0,空
2026-06-15,3022,威強電,87.7,87.9,85.0,85.3,2610,0,-305,0,-16,0.0,0.0,0.0,多
2026-06-15,3023,信邦,316.0,319.0,314.0,319.0,975,0,201,15,18,0.0,0.0,0.0,空
2026-06-15,3024,憶聲,12.6,12.6,12.4,12.5,1057,0,-182,0,6,0.0,0.0,0.0,空
2026-06-15,3025,星通,72.0,74.3,71.4,74.2,1369,0,177,0,7,0.0,0.0,0.0,空
2026-06-15,3026,禾伸堂,840.0,840.0,840.0,840.0,2593,0,-432,329,-117,0.0,0.0,0.0,多
2026-06-15,3027,盛達,21.1,21.85,21.1,21.4,721,0,51,0,10,0.0,0.0,0.0,多
2026-06-15,3028,增你強,76.5,77.2,74.8,75.7,2667,0,163,-3,-15,0.0,0.0,0.0,空
2026-06-15,3029,零壹,106.0,106.5,104.5,104.5,1091,0,160,-1,0,0.0,0.0,0.0,多
2026-06-15,3030,德律,327.0,346.5,326.0,336.0,2782,0,-767,0,75,0.0,0.0,0.0,空
2026-06-15,3031,佰鴻,28.6,29.0,28.55,28.75,707,0,89,0,6,0.0,0.0,0.0,空
2026-06-15,3032,偉訓,84.1,89.5,83.8,85.5,1364,0,139,0,11,0.0,0.0,0.0,空
2026-06-15,3033,威健,50.6,50.8,49.5,49.6,6504,0,-857,0,-17,0.0,0.0,0.0,空
2026-06-15,3034,聯詠,500.0,501.0,491.5,495.0,2892,0,43,23,165,0.0,0.0,0.0,空
2026-06-15,3035,智原,190.5,202.0,190.0,202.0,13753,0,5570,0,1494,0.0,0.0,0.0,空
2026-06-15,3036,文曄,236.5,236.5,225.0,226.0,14730,0,-4006,49,-17,0.0,0.0,0.0,空
2026-06-15,3037,欣興,948.0,961.0,920.0,960.0,16599,0,2049,985,343,0.0,0.0,0.0,空
2026-06-15,3038,全台,22.9,23.4,22.8,23.15,370,0,160,0,6,0.0,0.0,0.0,空
2026-06-15,3040,遠見,37.8,38.4,37.0,38.1,253,0,28,0,0,0.0,0.0,0.0,多
2026-06-15,3041,揚智,24.95,27.0,24.95,27.0,5633,0,2073,0,18,0.0,0.0,0.0,空
2026-06-15,3042,晶技,231.5,246.5,231.0,243.5,48812,0,9560,610,2993,0.0,0.0,0.0,多
2026-06-15,3043,科風,22.9,23.15,22.5,22.7,193,0,3,0,0,0.0,0.0,0.0,多
2026-06-15,3044,健鼎,510.0,520.0,499.0,520.0,3480,0,1875,72,59,0.0,0.0,0.0,空
2026-06-15,3045,台灣大,120.5,120.5,119.0,119.5,7645,0,561,-13,-149,0.0,0.0,0.0,多
2026-06-15,3046,建碁,57.0,58.0,57.0,57.6,240,0,-2,0,1,0.0,0.0,0.0,空
2026-06-15,3047,訊舟,16.0,16.05,15.75,15.85,923,0,283,0,2,0.0,0.0,0.0,多
2026-06-15,3048,益登,73.5,76.7,72.6,73.5,21406,0,5098,0,-508,0.0,0.0,0.0,空
2026-06-15,3049,精金,14.2,14.95,14.05,14.75,11365,0,2131,0,-1,0.0,0.0,0.0,空
2026-06-15,3050,鈺德,13.1,13.4,13.1,13.3,1323,0,258,0,0,0.0,0.0,0.0,多
2026-06-15,3051,力特,27.75,27.8,27.2,27.55,1308,0,590,0,6,0.0,0.0,0.0,空
2026-06-15,3052,夆典,10.95,11.0,10.8,10.9,307,0,-18,0,0,0.0,0.0,0.0,多
2026-06-15,3054,立萬利,68.7,69.1,67.1,67.2,139,0,-13,0,0,0.0,0.0,0.0,空
2026-06-15,3055,蔚華科,84.6,85.4,82.8,83.1,1276,0,-193,0,13,0.0,0.0,0.0,空
2026-06-15,3056,富華新,15.25,15.55,14.9,15.35,2208,0,468,0,10,0.0,0.0,0.0,多
2026-06-15,3057,喬鼎,18.95,20.4,18.95,20.1,307,0,85,0,-2,0.0,0.0,0.0,空
2026-06-15,3058,立德,9.58,9.58,9.36,9.49,676,0,109,0,2,0.0,0.0,0.0,多
2026-06-15,3059,華晶科,46.8,48.35,46.0,47.5,8602,0,-128,0,98,0.0,0.0,0.0,空
2026-06-15,3060,銘異,33.05,34.25,31.9,33.7,10398,0,3689,0,0,0.0,0.0,0.0,多
2026-06-15,3062,建漢,25.95,26.15,25.7,26.0,4393,0,-313,0,18,0.0,0.0,0.0,空
2026-06-15,3064,泰偉,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,3066,李洲,20.2,20.75,20.2,20.6,276,0,120,0,0,0.0,0.0,0.0,空
2026-06-15,3067,全域,19.0,19.0,19.0,19.0,15,0,1,0,0,0.0,0.0,0.0,空
2026-06-15,3071,協禧,34.0,34.05,32.9,33.05,718,0,-241,0,0,0.0,0.0,0.0,空
2026-06-15,3073,天方能源,20.8,20.8,20.15,20.2,88,0,-20,0,0,0.0,0.0,0.0,多
2026-06-15,3078,僑威,55.4,55.5,55.1,55.2,713,0,397,-1,3,0.0,0.0,0.0,空
2026-06-15,3081,聯亞,2305.0,2355.0,2220.0,2335.0,2075,0,26,17,16,0.0,0.0,0.0,空
2026-06-15,3083,網龍,29.2,29.25,28.8,28.8,286,0,-124,0,0,0.0,0.0,0.0,多
2026-06-15,3085,新零售,12.5,12.6,12.5,12.6,9,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,3086,華義*,37.3,37.75,36.45,36.45,451,0,-48,0,-4,0.0,0.0,0.0,多
2026-06-15,3088,艾訊,144.0,144.0,140.0,140.5,1445,0,109,0,-3,0.0,0.0,0.0,空
2026-06-15,3090,日電貿,273.5,281.5,271.0,281.5,13979,0,-2555,1472,37,0.0,0.0,0.0,多
2026-06-15,3092,鴻碩,28.85,29.85,28.85,29.85,300,0,110,0,24,0.0,0.0,0.0,空
2026-06-15,3093,港建*,60.6,65.7,60.3,64.7,3466,0,216,0,0,0.0,0.0,0.0,多
2026-06-15,3094,聯傑,33.1,35.35,33.0,35.35,4822,0,1283,0,62,0.0,0.0,0.0,空
2026-06-15,3095,及成,39.0,39.35,38.9,39.25,27,0,-11,0,-1,0.0,0.0,0.0,空
2026-06-15,3097,拍檔,25.75,26.0,24.8,26.0,8,0,1,0,0,0.0,0.0,0.0,空
2026-06-15,3105,穩懋,524.0,528.0,499.5,511.0,23766,0,-1709,4,114,0.0,0.0,0.0,空
2026-06-15,3114,好德,42.0,43.5,41.55,43.45,963,0,43,0,85,0.0,0.0,0.0,多
2026-06-15,3115,富榮綱,8.75,9.09,8.75,9.09,2,0,0,0,0,0.0,0.0,0.0,空
2026-06-15,3117,年程,31.17,32.1,26.6,28.5,490,0,-96,0,0,0.0,0.0,0.0,空
2026-06-15,3118,進階,31.15,31.3,31.05,31.05,36,0,2,0,0,0.0,0.0,0.0,空
2026-06-15,3122,笙泉,29.7,32.4,29.7,31.6,354,0,-48,0,0,0.0,0.0,0.0,空
2026-06-15,3128,昇銳,23.85,24.75,23.85,24.05,282,0,49,0,0,0.0,0.0,0.0,空
2026-06-15,3130,一零四,224.0,227.5,224.0,227.0,59,0,0,0,1,0.0,0.0,0.0,多
2026-06-15,3131,弘塑,3300.0,3385.0,3215.0,3215.0,397,0,-54,43,-3,0.0,0.0,0.0,空
2026-06-15,3135,凌航,199.5,202.0,195.0,195.5,2258,0,-50,0,1,0.0,0.0,0.0,空
2026-06-15,3138,耀登,147.0,147.5,140.5,140.5,653,0,-15,0,-1,0.0,0.0,0.0,空
2026-06-15,3141,晶宏,73.1,73.2,71.3,71.5,890,0,43,0,-2,0.0,0.0,0.0,空
2026-06-15,3147,大綜,338.0,344.5,330.0,331.0,578,0,156,0,-26,0.0,0.0,0.0,多
2026-06-15,3149,正達,85.0,89.0,84.1,87.4,4185,0,256,0,2,0.0,0.0,0.0,空
2026-06-15,3150,鈺寶-創,18.65,18.65,18.35,18.5,30,0,-1,0,6,0.0,0.0,0.0,空
2026-06-15,3152,璟德,233.0,236.0,218.0,222.5,3767,0,-219,0,108,0.0,0.0,0.0,多
2026-06-15,3158,嘉實,84.2,84.2,83.9,83.9,7,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,3162,精確,85.0,86.6,84.3,84.5,1394,0,96,0,-4,0.0,0.0,0.0,空
2026-06-15,3163,波若威,880.0,892.0,842.0,860.0,3670,0,460,-222,3,0.0,0.0,0.0,空
2026-06-15,3164,景岳,16.35,16.45,16.3,16.4,31,0,13,0,0,0.0,0.0,0.0,多
2026-06-15,3167,大量,829.0,853.0,800.0,839.0,3240,0,69,0,-3,0.0,0.0,0.0,空
2026-06-15,3168,眾福科,50.1,50.5,49.3,49.55,153,0,-17,0,1,0.0,0.0,0.0,空
2026-06-15,3169,亞信,109.0,114.5,108.0,110.5,354,0,9,0,3,0.0,0.0,0.0,空
2026-06-15,3171,新洲,74.9,74.9,71.4,71.6,50,0,3,0,0,0.0,0.0,0.0,多
2026-06-15,3171,炎洲流通,74.9,74.9,71.4,71.6,50,0,3,0,0,0.0,0.0,0.0,多
2026-06-15,3176,基亞,33.95,33.95,32.95,33.35,469,0,-196,0,0,0.0,0.0,0.0,空
2026-06-15,3178,公準,66.0,67.0,64.5,64.5,123,0,19,0,0,0.0,0.0,0.0,空
2026-06-15,3184,微邦,18.18,19.4,17.1,18.05,419,0,-26,0,0,0.0,0.0,0.0,空
2026-06-15,3188,鑫龍騰,24.55,24.55,24.25,24.35,333,0,-83,0,0,0.0,0.0,0.0,多
2026-06-15,3189,景碩,631.0,660.0,621.0,660.0,21349,0,-116,437,308,0.0,0.0,0.0,空
2026-06-15,3191,雲嘉南,19.55,19.65,19.0,19.3,224,0,26,0,0,0.0,0.0,0.0,空
2026-06-15,3205,佰研,54.2,54.7,52.8,53.7,319,0,-88,0,0,0.0,0.0,0.0,多
2026-06-15,3206,志豐,39.45,39.45,38.1,38.4,91,0,12,0,0,0.0,0.0,0.0,空
2026-06-15,3207,耀勝,68.0,71.3,67.7,67.7,1955,0,-21,0,-12,0.0,0.0,0.0,多
2026-06-15,3209,全科,62.7,63.3,60.7,61.3,2054,0,12,0,-18,0.0,0.0,0.0,空
2026-06-15,3211,順達,429.0,440.0,422.0,428.5,6475,0,-400,502,290,0.0,0.0,0.0,空
2026-06-15,3213,茂訊,140.0,146.0,137.0,138.0,1933,0,-80,0,10,0.0,0.0,0.0,多
2026-06-15,3217,優群,172.5,173.0,170.0,170.5,552,0,-87,0,-6,0.0,0.0,0.0,空
2026-06-15,3218,大學光,139.0,140.5,136.0,137.0,388,0,-84,0,0,0.0,0.0,0.0,多
2026-06-15,3219,倚強股份,76.2,76.4,74.8,74.8,181,0,-19,0,0,0.0,0.0,0.0,空
2026-06-15,3219,倚強科,76.2,76.4,74.8,74.8,181,0,-19,0,0,0.0,0.0,0.0,空
2026-06-15,3221,台嘉碩,61.6,65.0,61.1,63.7,26802,0,1652,0,63,0.0,0.0,0.0,多
2026-06-15,3224,三顧,37.7,37.7,37.0,37.45,60,0,-4,0,0,0.0,0.0,0.0,空
2026-06-15,3226,龍鋒,50.5,50.5,48.15,48.15,23,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,3227,原相,222.0,222.0,216.0,216.0,841,0,-234,7,1,0.0,0.0,0.0,空
2026-06-15,3228,金麗科,162.5,176.5,161.5,176.5,340,0,65,0,4,0.0,0.0,0.0,空
2026-06-15,3229,晟鈦,42.1,45.95,42.1,45.95,533,0,184,0,9,0.0,0.0,0.0,空
2026-06-15,3230,錦明,28.85,29.3,28.85,29.1,210,0,81,0,0,0.0,0.0,0.0,多
2026-06-15,3231,緯創,162.0,166.0,158.5,161.5,46483,0,-8264,125,531,0.0,0.0,0.0,空
2026-06-15,3232,昱捷,23.2,23.3,23.0,23.1,61,0,2,0,0,0.0,0.0,0.0,多
2026-06-15,3234,光環,115.0,122.5,112.5,122.5,2837,0,-217,0,0,0.0,0.0,0.0,空
2026-06-15,3236,千如,64.8,69.5,63.7,69.5,38997,0,-1432,-2,-47,0.0,0.0,0.0,多
2026-06-15,3252,海灣,17.75,17.8,17.65,17.8,16,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,3257,虹冠電,55.3,56.4,54.7,55.6,592,0,-95,0,3,0.0,0.0,0.0,空
2026-06-15,3259,鑫創,16.8,17.4,16.6,17.1,52,0,11,0,0,0.0,0.0,0.0,多
2026-06-15,3260,威剛,414.5,435.0,413.0,423.0,16533,0,3893,-5,30,0.0,0.0,0.0,空
2026-06-15,3264,欣銓,235.0,238.0,228.0,228.0,5379,0,-95,5,-13,0.0,0.0,0.0,空
2026-06-15,3265,台星科,183.0,183.5,176.5,176.5,847,0,-318,0,-27,0.0,0.0,0.0,空
2026-06-15,3266,昇陽,13.5,13.5,13.25,13.4,112,0,31,0,4,0.0,0.0,0.0,多
2026-06-15,3268,海德威,20.5,20.5,19.65,19.65,147,0,-16,0,0,0.0,0.0,0.0,多
2026-06-15,3272,東碩,17.0,17.0,16.6,16.95,77,0,-6,0,0,0.0,0.0,0.0,空
2026-06-15,3276,宇環,15.25,15.45,15.1,15.25,315,0,28,0,0,0.0,0.0,0.0,多
2026-06-15,3284,太普高,20.2,20.55,20.0,20.25,632,0,43,0,0,0.0,0.0,0.0,多
2026-06-15,3285,微端,45.5,45.5,45.5,45.5,95,0,0,0,5,0.0,0.0,0.0,多
2026-06-15,3287,廣寰科,35.2,35.2,34.4,34.8,125,0,6,0,0,0.0,0.0,0.0,空
2026-06-15,3288,點晶,23.3,23.9,22.4,23.0,67,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,3289,宜特,168.0,170.0,165.5,169.0,1949,0,263,0,26,0.0,0.0,0.0,空
2026-06-15,3290,東浦,63.5,64.2,60.6,62.5,3556,0,234,0,12,0.0,0.0,0.0,多
2026-06-15,3293,鈊象,760.0,761.0,749.0,751.0,1402,0,-304,-75,-9,0.0,0.0,0.0,空
2026-06-15,3294,英濟,37.5,39.4,37.5,39.4,2388,0,826,0,3,0.0,0.0,0.0,空
2026-06-15,3296,勝德,25.2,25.6,24.5,25.2,287,0,6,0,-16,0.0,0.0,0.0,多
2026-06-15,3297,杭特,31.05,31.5,31.0,31.15,78,0,29,0,0,0.0,0.0,0.0,多
2026-06-15,3303,岱稜,61.6,64.7,61.6,62.9,11583,0,883,0,-15,0.0,0.0,0.0,多
2026-06-15,3305,昇貿,147.0,148.0,143.0,144.0,3612,0,-436,0,-99,0.0,0.0,0.0,空
2026-06-15,3306,鼎天,47.2,48.4,47.2,47.65,235,0,69,0,0,0.0,0.0,0.0,空
2026-06-15,3308,聯德,21.3,21.5,20.75,20.75,107,0,26,0,-1,0.0,0.0,0.0,空
2026-06-15,3310,佳穎,67.4,67.5,66.0,66.3,58,0,-14,0,0,0.0,0.0,0.0,空
2026-06-15,3311,閎暉,38.45,41.3,38.2,41.3,3930,0,-23,0,6,0.0,0.0,0.0,多
2026-06-15,3312,弘憶股,58.6,59.2,57.3,57.4,3357,0,-100,0,5,0.0,0.0,0.0,空
2026-06-15,3313,斐成,11.9,12.05,11.65,11.75,246,0,-24,0,0,0.0,0.0,0.0,多
2026-06-15,3317,尼克森,82.1,82.8,79.5,81.2,3886,0,212,0,-8,0.0,0.0,0.0,空
2026-06-15,3321,同泰,20.9,22.45,20.65,22.45,1833,0,481,0,72,0.0,0.0,0.0,多
2026-06-15,3322,建舜電,15.6,16.0,15.4,15.5,2114,0,-196,0,0,0.0,0.0,0.0,多
2026-06-15,3323,加百裕,34.75,35.6,34.5,35.1,1181,0,276,0,2,0.0,0.0,0.0,空
2026-06-15,3324,雙鴻,1085.0,1090.0,1050.0,1055.0,1992,0,-80,0,2,0.0,0.0,0.0,空
2026-06-15,3325,旭品,12.55,12.75,12.55,12.55,134,0,6,0,0,0.0,0.0,0.0,空
2026-06-15,3332,幸康,64.2,66.1,64.2,65.0,12,0,-1,0,0,0.0,0.0,0.0,空
2026-06-15,3338,泰碩,75.2,76.0,74.8,75.6,729,0,129,0,0,0.0,0.0,0.0,空
2026-06-15,3339,泰谷,43.85,46.3,43.65,45.0,3608,0,383,0,0,0.0,0.0,0.0,空
2026-06-15,3346,麗清,24.55,25.1,24.05,25.1,642,0,-8,0,5,0.0,0.0,0.0,多
2026-06-15,3349,寶德,18.5,18.5,18.0,18.3,90,0,-43,0,0,0.0,0.0,0.0,多
2026-06-15,3354,律勝,28.25,28.75,27.8,28.3,385,0,-53,0,0,0.0,0.0,0.0,空
2026-06-15,3356,奇偶,56.9,60.9,56.9,59.5,1540,0,716,0,12,0.0,0.0,0.0,空
2026-06-15,3357,臺慶科,302.0,322.0,301.5,322.0,14143,0,748,19,217,0.0,0.0,0.0,空
2026-06-15,3360,尚立,15.5,15.5,15.05,15.2,581,0,167,0,0,0.0,0.0,0.0,多
2026-06-15,3362,先進光,161.5,176.5,161.5,176.5,6955,0,605,0,8,0.0,0.0,0.0,多
2026-06-15,3363,上詮,754.0,757.0,701.0,707.0,3111,0,-582,-47,-21,0.0,0.0,0.0,空
2026-06-15,3372,典範,20.2,20.9,20.05,20.35,1053,0,377,0,2,0.0,0.0,0.0,空
2026-06-15,3373,熱映,16.85,17.05,16.85,16.9,87,0,6,0,0,0.0,0.0,0.0,多
2026-06-15,3374,精材,239.5,245.0,238.0,240.0,3742,0,295,0,243,0.0,0.0,0.0,空
2026-06-15,3376,新日興,203.5,206.0,201.0,203.0,4490,0,-1412,0,46,0.0,0.0,0.0,空
2026-06-15,3379,彬台,36.5,36.9,36.25,36.4,128,0,-4,0,0,0.0,0.0,0.0,空
2026-06-15,3380,明泰,35.3,36.3,35.0,35.0,5293,0,641,0,38,0.0,0.0,0.0,空
2026-06-15,3388,崇越電,95.0,95.8,92.4,92.4,524,0,-199,0,0,0.0,0.0,0.0,空
2026-06-15,3390,旭軟,29.15,30.4,28.9,29.9,2954,0,814,0,0,0.0,0.0,0.0,空
2026-06-15,3402,漢科,148.0,151.5,146.5,147.0,2027,0,778,0,29,0.0,0.0,0.0,空
2026-06-15,3406,玉晶光,671.0,728.0,662.0,728.0,5145,0,959,-204,13,0.0,0.0,0.0,多
2026-06-15,3413,京鼎,314.5,329.5,310.5,322.0,4572,0,2662,0,51,0.0,0.0,0.0,空
2026-06-15,3416,融程電,176.5,178.5,175.0,177.5,249,0,79,0,9,0.0,0.0,0.0,空
2026-06-15,3419,譁裕,14.45,14.5,14.2,14.35,272,0,86,0,1,0.0,0.0,0.0,多
2026-06-15,3430,奇鈦科,125.0,131.0,125.0,127.5,556,0,-76,0,0,0.0,0.0,0.0,空
2026-06-15,3432,台端,18.75,18.95,18.35,18.5,53,0,-6,0,1,0.0,0.0,0.0,空
2026-06-15,3434,哲固,30.55,30.75,29.3,29.9,479,0,120,0,0,0.0,0.0,0.0,空
2026-06-15,3437,榮創,21.75,21.8,21.45,21.5,871,0,93,0,5,0.0,0.0,0.0,空
2026-06-15,3438,類比科,69.9,69.9,67.9,68.1,211,0,16,0,0,0.0,0.0,0.0,空
2026-06-15,3441,聯一光,71.4,77.0,70.0,73.7,11050,0,-77,0,3,0.0,0.0,0.0,多
2026-06-15,3443,創意,4720.0,4815.0,4670.0,4815.0,1252,0,-131,0,97,0.0,0.0,0.0,空
2026-06-15,3444,利機,94.0,94.6,91.0,91.2,438,0,-104,0,0,0.0,0.0,0.0,空
2026-06-15,3447,展達,39.95,40.45,39.55,39.6,280,0,1,0,0,0.0,0.0,0.0,多
2026-06-15,3450,聯鈞,489.0,507.0,489.0,507.0,5477,0,844,0,121,0.0,0.0,0.0,空
2026-06-15,3455,由田,221.5,237.5,220.0,237.5,987,0,43,0,16,0.0,0.0,0.0,空
2026-06-15,3465,進泰電子,31.05,31.7,31.0,31.1,25,0,-1,0,0,0.0,0.0,0.0,多
2026-06-15,3466,德晉,30.8,30.8,30.2,30.7,289,0,34,0,0,0.0,0.0,0.0,空
2026-06-15,3467,台灣精材,66.4,67.6,65.1,66.3,183,0,36,0,0,0.0,0.0,0.0,空
2026-06-15,3473,智通聯網,90.19,91.0,88.1,90.5,7,0,0,0,0,0.0,0.0,0.0,多
2026-06-15,3479,安勤,134.5,135.0,131.0,131.5,1661,0,-69,0,-16,0.0,0.0,0.0,空
2026-06-15,3481,群創,51.0,51.5,49.8,51.4,100103,0,-3545,0,954,0.0,0.0,0.0,空
2026-06-15,3483,力致,92.2,93.2,91.9,92.1,393,0,89,0,4,0.0,0.0,0.0,空
2026-06-15,3484,崧騰,46.0,47.5,45.8,47.0,531,0,271,0,0,0.0,0.0,0.0,多
2026-06-15,3485,敘豐,334.5,347.5,333.0,343.0,466,0,-1,0,0,0.0,0.0,0.0,空
2026-06-15,3489,森寶,22.85,23.0,22.6,22.85,187,0,-39,0,0,0.0,0.0,0.0,多
2026-06-15,3490,單井,32.6,34.35,32.6,33.65,1131,0,-129,0,0,0.0,0.0,0.0,空
2026-06-15,3491,昇達科,1745.0,1745.0,1555.0,1555.0,3958,0,-1154,-104,-7,0.0,0.0,0.0,空
2026-06-15,3492,長盛,22.7,23.0,22.65,22.85,35,0,4,0,0,0.0,0.0,0.0,空
2026-06-15,3494,誠研,8.13,8.13,8.05,8.11,94,0,14,0,2,0.0,0.0,0.0,多
2026-06-15,3498,陽程,127.0,131.0,124.0,125.5,1083,0,-293,0,39,0.0,0.0,0.0,空
2026-06-15,3499,環天科,14.65,14.85,14.55,14.6,56,0,-1,0,0,0.0,0.0,0.0,多
2026-06-15,3501,維熹,43.0,43.0,42.35,42.65,180,0,27,0,3,0.0,0.0,0.0,多
2026-06-15,3504,揚明光,76.8,82.1,76.7,82.1,2329,0,856,0,19,0.0,0.0,0.0,空
2026-06-15,3508,位速,18.9,19.9,18.6,19.15,178,0,4,0,0,0.0,0.0,0.0,多
2026-06-15,3511,矽瑪,24.05,25.3,23.95,25.2,1174,0,118,0,0,0.0,0.0,0.0,多
2026-06-15,3512,皇龍,21.25,21.25,20.8,20.85,58,0,-10,0,0,0.0,0.0,0.0,多
2026-06-15,3515,華擎,254.0,255.0,244.0,245.5,764,0,-46,0,-163,0.0,0.0,0.0,空
2026-06-15,3516,亞帝歐,24.5,27.1,24.5,27.1,857,0,30,0,9,0.0,0.0,0.0,多
2026-06-15,3518,柏騰,27.95,28.2,27.65,27.75,511,0,42,0,2,0.0,0.0,0.0,空
2026-06-15,3520,華盈,17.0,17.3,16.5,16.7,1330,0,163,0,0,0.0,0.0,0.0,多
2026-06-15,3521,鴻翊,12.7,13.05,12.6,12.65,130,0,-12,0,0,0.0,0.0,0.0,多
2026-06-15,3521,台鋼建設,12.7,13.05,12.6,12.65,130,0,-12,0,0,0.0,0.0,0.0,多
2026-06-15,3522,御頂,11.7,11.7,11.4,11.65,48,0,-11,0,0,0.0,0.0,0.0,多
2026-06-15,3522,御嵿,11.7,11.7,11.4,11.65,48,0,-11,0,0,0.0,0.0,0.0,多
2026-06-15,3523,迎輝,17.45,17.45,17.45,17.45,50,0,0,0,0,0.0,0.0,0.0,空
