date,stock_id,stock_name,open,high,low,close,volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio
2026-04-21,3016,嘉晶,68.0,72.2,67.7,70.1,7877,1798,0,189,3.84,96.15,100.0
2026-04-21,3017,奇鋐,2560.0,2585.0,2450.0,2565.0,4107,-446,122,-46,55.22,44.77,100.0
2026-04-21,3018,隆銘綠能,10.85,10.85,10.75,10.85,15,0,0,0,0.22,99.77,100.0
2026-04-21,3019,亞光,132.0,132.5,129.5,130.5,2867,56,0,-40,5.13,94.86,100.0
2026-04-21,3021,鴻名,16.35,16.35,15.95,16.3,88,-23,0,2,4.3,95.69,100.0
2026-04-21,3022,威強電,70.8,71.4,70.2,70.9,866,120,-2,-2,15.04,84.95,100.0
2026-04-21,3023,信邦,282.0,288.5,280.5,282.5,2008,954,-572,13,41.2,58.79,100.0
2026-04-21,3024,憶聲,13.1,13.2,12.65,13.2,6974,-103,0,2,2.98,97.01,100.0
2026-04-21,3025,星通,64.6,64.7,63.4,64.4,688,68,-32,-1,8.18,91.81,100.0
2026-04-21,3026,禾伸堂,240.0,257.0,240.0,255.0,4381,-229,69,67,19.31,80.68,100.0
2026-04-21,3027,盛達,19.8,19.85,19.6,19.6,278,13,0,12,1.74,98.25,100.0
2026-04-21,3028,增你強,61.5,62.7,60.6,61.3,2263,486,0,8,13.26,86.73,100.0
2026-04-21,3029,零壹,96.5,96.9,95.5,96.6,730,29,0,0,3.28,96.71,100.0
2026-04-21,3030,德律,344.0,348.0,325.0,341.0,8737,-725,-116,31,14.23,85.76,100.0
2026-04-21,3031,佰鴻,31.05,31.95,29.7,31.85,9542,-1050,37,14,1.93,98.06,100.0
2026-04-21,3032,偉訓,61.3,63.8,61.3,63.4,622,210,0,0,3.62,96.37,100.0
2026-04-21,3033,威健,34.85,34.9,34.45,34.85,3149,1540,-21,-44,11.69,88.3,100.0
2026-04-21,3034,聯詠,411.5,417.5,411.0,415.5,4169,-853,249,22,34.99,65.0,100.0
2026-04-21,3035,智原,177.0,182.0,173.5,180.0,22510,1809,-1,137,8.48,91.51,100.0
2026-04-21,3036,文曄,219.5,220.0,213.0,217.5,8591,1226,-124,41,23.6,76.18,100.0
2026-04-21,3037,欣興,710.0,715.0,700.0,710.0,8275,3566,-473,-177,39.38,60.61,100.0
2026-04-21,3038,全台,23.65,23.65,23.15,23.2,569,36,-4,2,8.54,91.45,100.0
