date,stock_id,stock_name,open,high,low,close,volume,day_trading_volume,foreign_buy,trust_buy,dealer_buy,foreign_hold_ratio,foreign_remain_ratio,foreign_limit_ratio,macd_status
2026-06-16,2885,元大金,65.6,66.5,64.8,65.4,26712,4273,4277,-2950,66,0.0,0.0,0.0,多
2026-06-16,2886,兆豐金,43.85,44.85,43.5,44.5,21732,4320,4077,697,270,0.0,0.0,0.0,多
2026-06-16,2887,台新新光金,31.8,32.6,31.65,32.3,109048,38269,20774,7531,-1011,0.0,0.0,0.0,多
2026-06-16,2889,國票金,15.05,15.2,15.0,15.1,9157,1329,4933,0,-1,0.0,0.0,0.0,多
2026-06-16,2890,永豐金,35.45,35.65,35.2,35.3,46626,12259,13679,-1374,-11,0.0,0.0,0.0,多
2026-06-16,2891,中信金,70.4,71.7,69.6,70.8,40981,10134,3764,2182,-343,0.0,0.0,0.0,多
2026-06-16,2892,第一金,31.3,31.8,31.25,31.8,50858,13326,5557,18825,200,0.0,0.0,0.0,多
2026-06-16,2897,王道銀行,10.55,10.55,10.45,10.5,7635,1019,4443,0,-5,0.0,0.0,0.0,多
2026-06-16,2901,欣欣,23.65,24.35,23.55,23.8,23,11,6,0,-1,0.0,0.0,0.0,多
2026-06-16,2903,遠百,24.2,24.3,23.85,24.05,3091,930,-188,274,106,0.0,0.0,0.0,多
2026-06-16,2904,匯僑,14.05,14.25,14.05,14.15,27,4,5,0,0,0.0,0.0,0.0,多
2026-06-16,2905,三商,15.4,15.6,15.25,15.3,1415,205,332,0,-3,0.0,0.0,0.0,多
2026-06-16,2906,高林,13.15,13.15,12.9,12.95,137,15,6,0,-5,0.0,0.0,0.0,多
2026-06-16,2908,特力,21.5,21.5,20.9,21.2,146,17,4,0,-15,0.0,0.0,0.0,空
2026-06-16,2910,統領,22.05,24.4,22.0,23.65,44,8,3,0,0,0.0,0.0,0.0,多
2026-06-16,2911,麗嬰房,8.2,8.2,7.93,7.95,429,104,123,0,-2,0.0,0.0,0.0,空
2026-06-16,2912,統一超,230.0,230.5,227.5,228.0,2416,454,-960,1099,4,0.0,0.0,0.0,多
2026-06-16,2913,農林,11.15,11.25,11.05,11.1,2403,364,284,0,6,0.0,0.0,0.0,多
2026-06-16,2915,潤泰全,53.7,54.0,51.9,52.2,6188,1502,-1194,-8,-3,0.0,0.0,0.0,多
2026-06-16,2916,滿心,42.0,42.05,41.95,42.0,37,0,-11,0,0,0.0,0.0,0.0,空
2026-06-16,2923,鼎固-KY,26.35,27.0,25.55,25.75,252,0,114,0,8,0.0,0.0,0.0,多
2026-06-16,2924,宏太-KY,17.35,17.35,17.35,17.35,1,0,-1,0,0,0.0,0.0,0.0,空
2026-06-16,2926,誠品生活,36.0,37.35,35.1,35.1,18,0,2,0,0,0.0,0.0,0.0,多
2026-06-16,2929,淘帝-KY,5.85,5.85,5.73,5.78,163,33,-32,0,-1,0.0,0.0,0.0,空
2026-06-16,2937,集雅社,48.35,48.4,47.3,48.0,21,0,2,0,-1,0.0,0.0,0.0,多
2026-06-16,2938,床的世界,22.67,23.0,22.4,22.7,15,0,1,0,0,0.0,0.0,0.0,空
2026-06-16,2939,永邑-KY,21.45,22.0,21.25,22.0,15,6,0,0,0,0.0,0.0,0.0,多
2026-06-16,2940,歐都納,24.8,24.65,24.4,24.65,2,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,2941,米斯特,33.1,34.2,33.05,34.2,13,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,2942,京站,38.08,38.8,38.0,38.0,1,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,2945,三商家購,43.0,43.7,42.95,43.4,36,0,7,0,-1,0.0,0.0,0.0,多
2026-06-16,2947,振宇五金,76.6,76.9,76.3,76.9,55,0,1,0,0,0.0,0.0,0.0,多
2026-06-16,2948,寶陞,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,空
2026-06-16,2949,欣新網,65.7,69.0,65.2,65.2,16,0,0,0,0,0.0,0.0,0.0,空
2026-06-16,3002,歐格,19.9,19.9,19.0,19.0,342,41,-128,0,0,0.0,0.0,0.0,多
2026-06-16,3003,健和興,64.2,68.2,63.2,67.4,4818,1938,682,0,15,0.0,0.0,0.0,多
2026-06-16,3004,豐達科,138.0,138.0,130.5,133.0,727,149,-32,0,-9,0.0,0.0,0.0,多
2026-06-16,3005,神基,104.5,105.0,101.0,101.5,5191,1211,-1871,-1,-102,0.0,0.0,0.0,空
2026-06-16,3006,晶豪科,227.0,233.5,221.0,224.5,11455,6744,1045,0,81,0.0,0.0,0.0,空
2026-06-16,3008,大立光,4480.0,4860.0,4450.0,4860.0,3306,1295,-215,55,84,0.0,0.0,0.0,多
2026-06-16,3010,華立,134.0,135.0,128.5,129.5,1960,546,-156,-843,1,0.0,0.0,0.0,空
2026-06-16,3011,今皓,15.0,15.25,14.5,14.55,1111,412,-142,0,0,0.0,0.0,0.0,多
2026-06-16,3013,晟銘電,113.0,113.5,110.5,110.5,1886,639,-210,0,-31,0.0,0.0,0.0,空
2026-06-16,3014,聯陽,152.0,156.0,148.5,150.0,2292,869,-196,-2,-3,0.0,0.0,0.0,空
2026-06-16,3015,全漢,59.4,60.3,57.0,57.0,1532,213,-207,-34,-1,0.0,0.0,0.0,空
2026-06-16,3016,嘉晶,125.5,134.5,119.0,119.5,29035,17540,-4446,0,47,0.0,0.0,0.0,空
2026-06-16,3017,奇鋐,2455.0,2470.0,2370.0,2370.0,3025,943,41,-736,26,0.0,0.0,0.0,空
2026-06-16,3018,隆銘綠能,11.55,11.55,11.5,11.55,8,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,3019,亞光,159.5,167.5,156.5,164.0,30283,15231,3171,0,1255,0.0,0.0,0.0,多
2026-06-16,3021,鴻名,32.65,32.65,31.45,31.65,327,0,-9,0,-3,0.0,0.0,0.0,空
2026-06-16,3022,威強電,85.8,86.0,82.6,82.6,1737,599,189,0,5,0.0,0.0,0.0,多
2026-06-16,3023,信邦,320.0,323.0,312.0,313.0,1198,315,-28,-28,4,0.0,0.0,0.0,空
2026-06-16,3024,憶聲,12.5,12.5,12.1,12.15,1204,259,-342,0,0,0.0,0.0,0.0,空
2026-06-16,3025,星通,74.8,74.9,70.0,70.2,1302,355,-378,0,-3,0.0,0.0,0.0,空
2026-06-16,3026,禾伸堂,882.0,915.0,785.0,815.0,19549,8011,-3729,633,-78,0.0,0.0,0.0,多
2026-06-16,3027,盛達,21.55,21.55,20.7,20.7,491,128,-59,0,0,0.0,0.0,0.0,多
2026-06-16,3028,增你強,76.6,77.7,74.8,74.8,3712,1274,-778,0,0,0.0,0.0,0.0,空
2026-06-16,3029,零壹,104.5,105.0,101.0,102.0,1585,327,-285,-5,-3,0.0,0.0,0.0,空
2026-06-16,3030,德律,341.0,344.5,330.0,330.5,1775,630,-161,0,-20,0.0,0.0,0.0,空
2026-06-16,3031,佰鴻,29.1,29.35,28.15,28.25,1074,304,-350,0,0,0.0,0.0,0.0,空
2026-06-16,3032,偉訓,85.5,86.1,83.6,84.0,786,253,-105,0,-8,0.0,0.0,0.0,空
2026-06-16,3033,威健,49.9,49.9,48.7,48.8,5422,1336,678,-7,-100,0.0,0.0,0.0,空
2026-06-16,3034,聯詠,498.0,504.0,493.0,500.0,3171,846,435,94,10,0.0,0.0,0.0,空
2026-06-16,3035,智原,202.0,206.0,198.5,201.0,10273,3448,156,0,44,0.0,0.0,0.0,空
2026-06-16,3036,文曄,227.0,229.0,218.0,219.0,10161,2435,-2182,-404,-4,0.0,0.0,0.0,空
2026-06-16,3037,欣興,986.0,1005.0,965.0,981.0,20022,9835,1047,-754,265,0.0,0.0,0.0,空
2026-06-16,3038,全台,23.3,23.3,22.75,22.85,191,21,-55,0,6,0.0,0.0,0.0,空
2026-06-16,3040,遠見,38.35,38.5,38.05,38.4,157,38,16,0,0,0.0,0.0,0.0,多
2026-06-16,3041,揚智,28.0,28.3,26.4,26.4,5542,2071,798,0,-17,0.0,0.0,0.0,多
2026-06-16,3042,晶技,240.5,247.0,222.0,229.0,39929,15105,-4842,-90,-570,0.0,0.0,0.0,多
2026-06-16,3043,科風,22.75,24.3,22.45,23.85,655,179,37,0,1,0.0,0.0,0.0,多
2026-06-16,3044,健鼎,532.0,558.0,529.0,546.0,7309,2512,2445,57,51,0.0,0.0,0.0,多
2026-06-16,3045,台灣大,119.5,121.5,119.5,120.5,10988,1689,4239,287,-523,0.0,0.0,0.0,多
2026-06-16,3046,建碁,57.8,58.0,56.6,57.0,299,28,-73,0,-3,0.0,0.0,0.0,空
2026-06-16,3047,訊舟,16.0,16.1,15.4,15.4,981,180,-208,0,-6,0.0,0.0,0.0,空
2026-06-16,3048,益登,74.2,75.0,71.1,71.1,10550,5024,-491,0,-147,0.0,0.0,0.0,空
2026-06-16,3049,精金,14.95,15.45,14.15,14.15,9977,0,-1312,0,-28,0.0,0.0,0.0,空
2026-06-16,3050,鈺德,13.35,13.35,12.8,12.8,1113,294,-453,0,0,0.0,0.0,0.0,多
2026-06-16,3051,力特,27.8,27.8,26.6,26.6,1420,172,-418,0,-6,0.0,0.0,0.0,空
2026-06-16,3052,夆典,10.9,10.9,10.8,10.85,172,46,-30,0,-2,0.0,0.0,0.0,多
2026-06-16,3054,立萬利,67.6,69.0,67.6,67.7,111,21,10,0,1,0.0,0.0,0.0,空
2026-06-16,3055,蔚華科,85.2,87.4,83.2,85.1,1485,578,-370,0,4,0.0,0.0,0.0,空
2026-06-16,3056,富華新,15.35,15.55,15.0,15.05,2136,409,-357,0,0,0.0,0.0,0.0,多
2026-06-16,3057,喬鼎,20.05,20.15,19.75,19.75,155,0,12,0,0,0.0,0.0,0.0,空
2026-06-16,3058,立德,9.75,9.75,9.27,9.27,703,0,-177,0,1,0.0,0.0,0.0,多
2026-06-16,3059,華晶科,47.85,49.0,46.6,47.65,8803,4309,406,0,126,0.0,0.0,0.0,空
2026-06-16,3060,銘異,33.75,35.45,33.4,33.9,9955,4982,1033,0,-3,0.0,0.0,0.0,多
2026-06-16,3062,建漢,26.3,26.3,25.1,25.15,4983,1022,-1822,0,-88,0.0,0.0,0.0,空
2026-06-16,3064,泰偉,18.0,19.2,18.0,19.2,8,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,3066,李洲,20.7,20.85,20.35,20.35,160,0,4,0,0,0.0,0.0,0.0,空
2026-06-16,3067,全域,19.0,19.0,19.0,19.0,5,0,0,0,0,0.0,0.0,0.0,空
2026-06-16,3071,協禧,33.55,33.65,32.45,32.6,634,0,-104,0,0,0.0,0.0,0.0,空
2026-06-16,3073,天方能源,21.0,21.0,20.15,20.4,97,0,-15,0,0,0.0,0.0,0.0,多
2026-06-16,3078,僑威,56.0,56.0,55.2,55.5,493,0,-87,0,-2,0.0,0.0,0.0,空
2026-06-16,3081,聯亞,2385.0,2465.0,2250.0,2280.0,2314,0,-289,7,4,0.0,0.0,0.0,空
2026-06-16,3083,網龍,29.7,30.65,28.9,29.4,1093,0,-52,0,0,0.0,0.0,0.0,多
2026-06-16,3085,新零售,12.2,12.5,12.2,12.5,2,0,0,0,0,0.0,0.0,0.0,空
2026-06-16,3086,華義*,37.35,38.2,36.2,36.5,427,0,-17,0,9,0.0,0.0,0.0,多
2026-06-16,3088,艾訊,141.0,141.0,133.5,136.5,1621,0,-190,0,-14,0.0,0.0,0.0,空
2026-06-16,3090,日電貿,286.5,309.0,274.0,275.0,36150,22956,-801,1505,-207,0.0,0.0,0.0,多
2026-06-16,3092,鴻碩,30.5,30.55,29.0,29.3,485,186,60,0,-25,0.0,0.0,0.0,空
2026-06-16,3093,港建*,64.8,66.2,62.4,64.0,1971,0,-227,0,0,0.0,0.0,0.0,多
2026-06-16,3094,聯傑,36.8,37.4,35.0,36.15,5594,1755,22,0,-66,0.0,0.0,0.0,空
2026-06-16,3095,及成,38.8,38.8,37.8,38.6,20,0,-2,0,0,0.0,0.0,0.0,空
2026-06-16,3097,拍檔,25.13,26.2,26.0,26.2,10,0,0,0,0,0.0,0.0,0.0,空
2026-06-16,3105,穩懋,515.0,525.0,493.0,493.0,21684,0,-2551,-499,44,0.0,0.0,0.0,空
2026-06-16,3114,好德,44.0,44.0,42.3,42.7,517,0,23,0,24,0.0,0.0,0.0,多
2026-06-16,3115,富榮綱,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,空
2026-06-16,3117,年程,27.86,28.3,24.2,26.0,467,0,-115,0,0,0.0,0.0,0.0,空
2026-06-16,3118,進階,31.05,31.35,31.0,31.3,34,0,1,0,0,0.0,0.0,0.0,空
2026-06-16,3122,笙泉,31.9,31.9,30.4,30.9,267,0,-36,0,0,0.0,0.0,0.0,空
2026-06-16,3128,昇銳,24.45,24.6,23.75,23.9,155,0,-57,0,0,0.0,0.0,0.0,空
2026-06-16,3130,一零四,226.5,226.5,225.0,225.5,29,4,-11,0,-1,0.0,0.0,0.0,多
2026-06-16,3131,弘塑,3295.0,3320.0,3230.0,3315.0,318,0,42,0,0,0.0,0.0,0.0,多
2026-06-16,3135,凌航,199.5,201.0,193.0,193.0,2037,850,-234,0,3,0.0,0.0,0.0,空
2026-06-16,3138,耀登,141.5,143.5,136.0,136.0,763,201,-5,0,-6,0.0,0.0,0.0,空
2026-06-16,3141,晶宏,73.0,73.8,70.7,71.3,813,0,-80,0,-2,0.0,0.0,0.0,空
2026-06-16,3147,大綜,339.0,350.0,335.5,350.0,530,0,129,0,0,0.0,0.0,0.0,多
2026-06-16,3149,正達,90.0,90.0,87.7,88.0,3425,0,220,0,-1,0.0,0.0,0.0,空
2026-06-16,3150,鈺寶-創,18.4,18.65,18.3,18.5,78,9,8,0,3,0.0,0.0,0.0,空
2026-06-16,3152,璟德,222.0,231.5,212.0,214.5,2160,0,171,0,-124,0.0,0.0,0.0,多
2026-06-16,3158,嘉實,83.9,84.5,83.6,84.5,14,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,3162,精確,85.3,85.7,83.5,83.6,1334,0,-150,0,-8,0.0,0.0,0.0,空
2026-06-16,3163,波若威,871.0,917.0,868.0,876.0,4643,0,-123,-27,25,0.0,0.0,0.0,空
2026-06-16,3164,景岳,16.4,16.5,16.25,16.4,50,3,-11,0,0,0.0,0.0,0.0,多
2026-06-16,3167,大量,835.0,845.0,767.0,800.0,5850,3136,177,-682,9,0.0,0.0,0.0,空
2026-06-16,3168,眾福科,49.6,49.85,48.65,48.65,113,8,10,0,-1,0.0,0.0,0.0,空
2026-06-16,3169,亞信,113.0,113.0,107.0,107.0,174,0,-74,0,0,0.0,0.0,0.0,空
2026-06-16,3171,新洲,71.3,73.6,71.3,71.5,36,0,-2,0,0,0.0,0.0,0.0,空
2026-06-16,3171,炎洲流通,71.3,73.6,71.3,71.5,36,0,-2,0,0,0.0,0.0,0.0,空
2026-06-16,3176,基亞,33.8,34.0,32.9,33.3,527,0,37,0,0,0.0,0.0,0.0,空
2026-06-16,3178,公準,66.0,66.2,63.3,63.3,83,0,-12,0,0,0.0,0.0,0.0,空
2026-06-16,3184,微邦,17.87,18.05,16.0,17.1,901,0,4,0,0,0.0,0.0,0.0,空
2026-06-16,3188,鑫龍騰,24.45,24.6,24.35,24.45,275,0,-31,0,0,0.0,0.0,0.0,多
2026-06-16,3189,景碩,660.0,688.0,637.0,642.0,26698,13669,-2196,-463,525,0.0,0.0,0.0,空
2026-06-16,3191,雲嘉南,19.9,19.9,19.05,19.05,106,0,-4,0,0,0.0,0.0,0.0,空
2026-06-16,3205,佰研,53.7,54.5,52.7,52.8,229,0,-18,0,0,0.0,0.0,0.0,多
2026-06-16,3206,志豐,38.4,38.45,37.75,37.8,86,0,-9,0,0,0.0,0.0,0.0,空
2026-06-16,3207,耀勝,69.2,71.4,65.5,67.0,2238,0,-361,0,-6,0.0,0.0,0.0,多
2026-06-16,3209,全科,61.8,62.6,60.5,60.6,1756,454,-298,-2,-5,0.0,0.0,0.0,空
2026-06-16,3211,順達,434.0,453.0,432.5,437.5,8501,0,714,718,130,0.0,0.0,0.0,空
2026-06-16,3213,茂訊,138.0,138.0,134.0,135.0,814,0,-149,0,-3,0.0,0.0,0.0,多
2026-06-16,3217,優群,170.5,171.0,166.5,167.0,902,0,-506,0,-5,0.0,0.0,0.0,空
2026-06-16,3218,大學光,138.0,138.0,132.0,133.0,373,0,-142,-1,0,0.0,0.0,0.0,多
2026-06-16,3219,倚強股份,75.2,75.2,72.1,72.4,227,0,-16,0,-11,0.0,0.0,0.0,空
2026-06-16,3219,倚強科,75.2,75.2,72.1,72.4,227,0,-16,0,-11,0.0,0.0,0.0,空
2026-06-16,3221,台嘉碩,64.4,64.4,59.6,59.8,13068,0,-2015,0,-5,0.0,0.0,0.0,空
2026-06-16,3224,三顧,37.8,38.25,37.45,37.9,78,0,-8,0,0,0.0,0.0,0.0,多
2026-06-16,3226,龍鋒,48.1,49.6,48.1,48.9,17,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,3227,原相,219.0,219.0,214.5,215.5,603,0,-25,0,-7,0.0,0.0,0.0,空
2026-06-16,3228,金麗科,184.5,194.0,179.5,193.0,1416,0,-165,0,33,0.0,0.0,0.0,空
2026-06-16,3229,晟鈦,45.95,48.35,44.65,44.65,706,0,-54,0,-5,0.0,0.0,0.0,空
2026-06-16,3230,錦明,29.4,29.55,28.75,28.75,445,0,119,0,0,0.0,0.0,0.0,多
2026-06-16,3231,緯創,162.0,162.0,158.0,158.0,31462,9436,-9014,-20,-121,0.0,0.0,0.0,空
2026-06-16,3232,昱捷,23.25,23.25,22.4,22.65,84,0,-2,0,0,0.0,0.0,0.0,空
2026-06-16,3234,光環,122.0,128.5,120.0,122.5,2935,0,-845,0,0,0.0,0.0,0.0,空
2026-06-16,3236,千如,72.0,73.0,65.0,65.8,34110,0,-541,0,-92,0.0,0.0,0.0,多
2026-06-16,3252,海灣,17.9,17.9,17.75,17.75,17,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,3257,虹冠電,56.9,56.9,54.6,55.1,247,36,-96,0,0,0.0,0.0,0.0,空
2026-06-16,3259,鑫創,17.85,17.85,16.65,16.65,72,0,-9,0,0,0.0,0.0,0.0,多
2026-06-16,3260,威剛,430.0,434.0,417.0,417.0,14239,0,-1474,-1,21,0.0,0.0,0.0,空
2026-06-16,3264,欣銓,233.0,233.5,219.5,220.0,4014,0,-1093,-51,-82,0.0,0.0,0.0,空
2026-06-16,3265,台星科,179.0,179.0,171.0,172.0,821,0,-275,16,-10,0.0,0.0,0.0,空
2026-06-16,3266,昇陽,13.5,13.55,13.4,13.5,97,14,12,0,4,0.0,0.0,0.0,多
2026-06-16,3268,海德威,19.85,21.6,19.85,21.6,1169,0,174,0,0,0.0,0.0,0.0,多
2026-06-16,3272,東碩,17.1,17.1,16.5,16.8,79,0,-7,0,0,0.0,0.0,0.0,空
2026-06-16,3276,宇環,15.35,15.55,15.2,15.4,336,0,-24,0,0,0.0,0.0,0.0,多
2026-06-16,3284,太普高,20.7,20.7,19.8,20.2,449,0,-70,0,-2,0.0,0.0,0.0,多
2026-06-16,3285,微端,48.05,48.05,41.85,46.0,1838,0,21,0,-211,0.0,0.0,0.0,多
2026-06-16,3287,廣寰科,35.05,35.05,33.8,33.8,199,0,-27,0,0,0.0,0.0,0.0,空
2026-06-16,3288,點晶,23.9,23.9,21.5,22.35,65,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,3289,宜特,172.0,175.0,168.5,169.5,3058,0,-8,0,100,0.0,0.0,0.0,空
2026-06-16,3290,東浦,62.4,66.2,60.2,66.0,3966,0,11,0,93,0.0,0.0,0.0,多
2026-06-16,3293,鈊象,757.0,772.0,754.0,772.0,1702,0,663,-171,32,0.0,0.0,0.0,空
2026-06-16,3294,英濟,41.0,41.1,38.15,38.15,2407,0,-411,0,2,0.0,0.0,0.0,空
2026-06-16,3296,勝德,25.2,25.25,24.65,24.65,201,33,-35,0,1,0.0,0.0,0.0,多
2026-06-16,3297,杭特,31.5,31.5,30.75,31.0,69,0,-10,0,0,0.0,0.0,0.0,空
2026-06-16,3303,岱稜,62.6,62.9,59.7,59.7,3711,0,207,0,13,0.0,0.0,0.0,多
2026-06-16,3305,昇貿,145.0,146.5,140.0,140.5,2987,1030,545,0,-93,0.0,0.0,0.0,空
2026-06-16,3306,鼎天,47.95,48.0,47.1,47.5,171,0,-14,0,0,0.0,0.0,0.0,空
2026-06-16,3308,聯德,21.45,21.45,20.4,20.55,103,20,-22,0,0,0.0,0.0,0.0,空
2026-06-16,3310,佳穎,66.1,66.1,64.1,65.7,65,0,-20,0,0,0.0,0.0,0.0,空
2026-06-16,3311,閎暉,41.3,41.3,39.4,39.95,2677,1016,226,0,0,0.0,0.0,0.0,多
2026-06-16,3312,弘憶股,58.0,58.2,55.9,56.0,3122,915,309,0,-2,0.0,0.0,0.0,空
2026-06-16,3313,斐成,11.8,11.8,11.55,11.6,181,0,-32,0,0,0.0,0.0,0.0,多
2026-06-16,3317,尼克森,80.2,81.0,75.9,77.4,3368,0,-756,0,-2,0.0,0.0,0.0,空
2026-06-16,3321,同泰,22.6,23.35,21.65,22.25,1992,0,-47,0,56,0.0,0.0,0.0,多
2026-06-16,3322,建舜電,15.5,15.8,14.3,14.5,2201,0,-159,0,0,0.0,0.0,0.0,多
2026-06-16,3323,加百裕,35.5,35.95,35.15,35.55,1016,0,81,0,-2,0.0,0.0,0.0,空
2026-06-16,3324,雙鴻,1070.0,1075.0,1050.0,1050.0,1283,0,18,0,38,0.0,0.0,0.0,空
2026-06-16,3325,旭品,12.55,12.55,12.3,12.3,146,0,-5,0,0,0.0,0.0,0.0,空
2026-06-16,3332,幸康,66.6,66.6,62.0,63.1,49,0,-2,0,0,0.0,0.0,0.0,空
2026-06-16,3338,泰碩,76.0,76.6,73.5,73.8,810,219,-108,0,0,0.0,0.0,0.0,空
2026-06-16,3339,泰谷,46.0,49.5,45.5,49.5,6809,0,110,0,0,0.0,0.0,0.0,多
2026-06-16,3346,麗清,25.45,25.45,24.5,24.75,462,0,-78,0,-3,0.0,0.0,0.0,多
2026-06-16,3349,寶德,18.1,18.25,17.55,18.25,174,0,-88,0,0,0.0,0.0,0.0,多
2026-06-16,3354,律勝,28.55,28.7,27.6,27.6,391,0,20,0,0,0.0,0.0,0.0,空
2026-06-16,3356,奇偶,59.5,60.1,57.4,58.2,663,149,-250,0,-2,0.0,0.0,0.0,空
2026-06-16,3357,臺慶科,335.5,341.5,301.0,301.0,14965,0,-2454,0,-167,0.0,0.0,0.0,空
2026-06-16,3360,尚立,15.4,16.15,14.85,15.3,1527,0,437,0,0,0.0,0.0,0.0,多
2026-06-16,3362,先進光,184.5,194.0,178.0,194.0,14495,0,-742,0,51,0.0,0.0,0.0,多
2026-06-16,3363,上詮,710.0,739.0,698.0,707.0,2554,0,-123,0,0,0.0,0.0,0.0,空
2026-06-16,3372,典範,20.85,20.85,19.9,19.9,698,0,-43,0,0,0.0,0.0,0.0,空
2026-06-16,3373,熱映,16.95,16.95,16.7,16.75,57,0,-13,0,0,0.0,0.0,0.0,多
2026-06-16,3374,精材,245.5,245.5,232.5,234.5,4031,0,48,-300,-46,0.0,0.0,0.0,空
2026-06-16,3376,新日興,204.5,205.5,199.0,200.0,4745,1122,-2044,0,-169,0.0,0.0,0.0,空
2026-06-16,3379,彬台,36.6,36.6,35.4,35.4,155,0,-24,0,0,0.0,0.0,0.0,空
2026-06-16,3380,明泰,35.5,35.6,34.2,34.35,2356,559,-953,0,-21,0.0,0.0,0.0,空
2026-06-16,3388,崇越電,95.0,95.0,90.1,90.2,356,0,-41,0,0,0.0,0.0,0.0,空
2026-06-16,3390,旭軟,30.1,30.1,28.2,28.3,1427,0,-59,0,0,0.0,0.0,0.0,空
2026-06-16,3402,漢科,149.0,149.0,140.0,140.0,1065,0,-419,0,10,0.0,0.0,0.0,空
2026-06-16,3406,玉晶光,731.0,770.0,729.0,744.0,7746,4443,-181,-168,92,0.0,0.0,0.0,多
2026-06-16,3413,京鼎,323.0,327.0,318.0,326.5,1824,516,457,0,-22,0.0,0.0,0.0,多
2026-06-16,3416,融程電,178.0,178.0,173.5,173.5,173,27,-31,0,-1,0.0,0.0,0.0,空
2026-06-16,3419,譁裕,14.35,14.4,14.1,14.25,237,0,-21,0,1,0.0,0.0,0.0,多
2026-06-16,3430,奇鈦科,129.0,131.5,126.0,129.0,626,0,97,0,0,0.0,0.0,0.0,空
2026-06-16,3432,台端,18.45,18.8,18.0,18.0,69,0,0,0,0,0.0,0.0,0.0,空
2026-06-16,3434,哲固,30.1,30.1,29.75,29.8,127,0,-21,0,0,0.0,0.0,0.0,空
2026-06-16,3437,榮創,21.7,21.75,21.3,21.3,864,215,-110,0,1,0.0,0.0,0.0,空
2026-06-16,3438,類比科,68.1,69.5,65.6,65.6,220,0,-1,0,0,0.0,0.0,0.0,空
2026-06-16,3441,聯一光,73.4,81.0,73.2,81.0,13278,0,738,0,14,0.0,0.0,0.0,多
2026-06-16,3443,創意,5055.0,5055.0,4845.0,4920.0,3257,1193,-421,117,37,0.0,0.0,0.0,空
2026-06-16,3444,利機,92.7,92.7,88.1,88.6,437,0,-4,0,0,0.0,0.0,0.0,空
2026-06-16,3447,展達,40.4,40.65,38.7,39.0,218,39,-62,0,0,0.0,0.0,0.0,空
2026-06-16,3450,聯鈞,518.0,542.0,498.0,499.5,11639,4813,-1201,0,-63,0.0,0.0,0.0,空
2026-06-16,3455,由田,260.0,260.5,235.0,237.0,4251,0,-755,0,-15,0.0,0.0,0.0,空
2026-06-16,3465,進泰電子,30.55,31.4,30.0,30.0,36,0,-20,0,0,0.0,0.0,0.0,多
2026-06-16,3466,德晉,31.05,33.75,30.9,33.55,1213,0,39,0,0,0.0,0.0,0.0,多
2026-06-16,3467,台灣精材,67.1,67.1,63.9,64.0,141,0,19,0,-1,0.0,0.0,0.0,空
2026-06-16,3473,智通聯網,88.97,90.5,88.3,90.0,16,0,0,0,0,0.0,0.0,0.0,多
2026-06-16,3479,安勤,132.0,132.5,126.0,126.0,1134,0,52,0,-4,0.0,0.0,0.0,空
2026-06-16,3481,群創,53.3,55.0,52.0,53.3,140022,0,-12261,327,3830,0.0,0.0,0.0,空
2026-06-16,3483,力致,92.2,92.8,90.6,90.6,421,0,-73,0,-8,0.0,0.0,0.0,空
2026-06-16,3484,崧騰,47.2,49.3,47.2,47.55,1113,0,283,0,0,0.0,0.0,0.0,多
2026-06-16,3485,敘豐,330.0,332.0,310.0,316.0,579,0,-104,0,1,0.0,0.0,0.0,空
2026-06-16,3489,森寶,22.8,23.1,22.8,23.0,115,0,34,0,0,0.0,0.0,0.0,多
2026-06-16,3490,單井,33.95,33.95,32.85,32.85,787,0,-165,0,0,0.0,0.0,0.0,空
2026-06-16,3491,昇達科,1595.0,1670.0,1560.0,1570.0,2949,0,210,-87,-23,0.0,0.0,0.0,空
2026-06-16,3492,長盛,22.9,23.15,22.55,22.6,67,0,14,0,0,0.0,0.0,0.0,空
2026-06-16,3494,誠研,8.14,8.14,8.0,8.1,97,0,11,0,-3,0.0,0.0,0.0,多
2026-06-16,3498,陽程,129.0,130.5,119.5,120.5,1560,0,-183,0,-9,0.0,0.0,0.0,空
2026-06-16,3499,環天科,14.6,14.6,14.35,14.5,68,0,-12,0,0,0.0,0.0,0.0,多
2026-06-16,3501,維熹,43.25,44.95,43.0,43.2,682,106,-109,0,1,0.0,0.0,0.0,多
2026-06-16,3504,揚明光,83.5,89.8,83.5,89.4,9166,4779,811,0,-15,0.0,0.0,0.0,空
2026-06-16,3508,位速,19.25,19.25,18.35,18.45,247,0,-50,0,0,0.0,0.0,0.0,多
2026-06-16,3511,矽瑪,25.5,25.7,24.2,24.6,876,0,-188,0,0,0.0,0.0,0.0,多
